Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
119,ORD-2020-58977,2020-01-16,2020-01-18,Second Class,CUS-94277,Customer 250,Consumer,United States,CAL-City-4,California,10270,West,FUR-BOO-2740,Furniture,Bookcases,Bookcases Basic 345,7345.34,8,0.0,1399.69
120,ORD-2020-42687,2020-01-16,2020-01-18,Standard Class,CUS-96715,Customer 221,Corporate,United States,ILL-City-2,Illinois,44444,Central,OFF-PAP-8232,Office Supplies,Paper,Paper Standard 846,225.68,2,0.0,68.86
121,ORD-2020-54656,2020-01-16,2020-01-19,Standard Class,CUS-82559,Customer 565,Home Office,United States,FLO-City-2,Florida,80396,South,FUR-BOO-3224,Furniture,Bookcases,Bookcases Premium 606,12219.19,10,0.15,756.44
122,ORD-2020-28139,2020-01-17,2020-01-22,Same Day,CUS-77710,Customer 900,Corporate,United States,ORE-City-2,Oregon,74899,West,FUR-CHA-2341,Furniture,Chairs,Chairs Basic 718,8824.82,12,0.0,1065.0
123,ORD-2020-63389,2020-01-17,2020-01-19,Same Day,CUS-15666,Customer 255,Consumer,United States,WAS-City-5,Washington,78578,West,OFF-ART-3321,Office Supplies,Art,Art Standard 185,249.96,14,0.2,31.08
124,ORD-2020-45428,2020-01-17,2020-01-19,Same Day,CUS-78876,Customer 378,Consumer,United States,NEW-City-1,New Jersey,89771,East,OFF-ENV-9613,Office Supplies,Envelopes,Envelopes Pro 239,455.33,2,0.1,95.04
125,ORD-2020-14721,2020-01-17,2020-01-24,First Class,CUS-91279,Customer 871,Consumer,United States,VIR-City-3,Virginia,53701,South,OFF-BIN-6192,Office Supplies,Binders,Binders Elite 199,1254.67,9,0.0,412.18
126,ORD-2020-72319,2020-01-17,2020-01-18,Same Day,CUS-92439,Customer 860,Home Office,United States,WAS-City-1,Washington,82419,West,OFF-ENV-4765,Office Supplies,Envelopes,Envelopes Pro 928,916.8,15,0.0,327.69
127,ORD-2020-34492,2020-01-17,2020-01-21,Second Class,CUS-29987,Customer 747,Home Office,United States,NOR-City-3,North Carolina,42421,South,OFF-ART-8027,Office Supplies,Art,Art Elite 732,1922.65,5,0.1,670.72
128,ORD-2020-70509,2020-01-17,2020-01-23,Same Day,CUS-10817,Customer 549,Corporate,United States,VIR-City-5,Virginia,83966,South,OFF-ART-6142,Office Supplies,Art,Art Premium 154,372.65,1,0.0,78.58
129,ORD-2020-19404,2020-01-18,2020-01-19,Standard Class,CUS-15645,Customer 460,Home Office,United States,FLO-City-3,Florida,71719,South,OFF-LAB-7344,Office Supplies,Labels,Labels Standard 569,3358.0,15,0.0,921.78
130,ORD-2020-30936,2020-01-18,2020-01-23,Second Class,CUS-49555,Customer 203,Home Office,United States,MAS-City-3,Massachusetts,75788,East,FUR-CHA-2339,Furniture,Chairs,Chairs Basic 923,15501.66,11,0.0,2645.84
131,ORD-2020-97581,2020-01-18,2020-01-19,Second Class,CUS-37019,Customer 466,Corporate,United States,ORE-City-3,Oregon,57467,West,FUR-TAB-4003,Furniture,Tables,Tables Standard 509,576.59,2,0.15,28.09
132,ORD-2020-23167,2020-01-18,2020-01-25,Standard Class,CUS-39665,Customer 712,Home Office,United States,NEV-City-2,Nevada,39973,West,FUR-FUR-8295,Furniture,Furnishings,Furnishings Premium 854,1961.66,5,0.0,331.17
133,ORD-2020-34893,2020-01-18,2020-01-24,First Class,CUS-90688,Customer 947,Corporate,United States,IND-City-4,Indiana,92587,Central,FUR-FUR-6049,Furniture,Furnishings,Furnishings Elite 768,13022.62,9,0.0,1532.53
134,ORD-2020-88097,2020-01-18,2020-01-24,Second Class,CUS-70547,Customer 475,Consumer,United States,NEV-City-3,Nevada,55121,West,OFF-SUP-4056,Office Supplies,Supplies,Supplies Pro 361,454.13,1,0.0,99.08
135,ORD-2020-96861,2020-01-18,2020-01-25,Second Class,CUS-90766,Customer 992,Corporate,United States,PEN-City-2,Pennsylvania,31491,East,TEC-MAC-5336,Technology,Machines,Machines Elite 454,703.15,1,0.15,94.43
136,ORD-2020-54357,2020-01-19,2020-01-20,Standard Class,CUS-21980,Customer 703,Home Office,United States,TEN-City-2,Tennessee,24076,South,OFF-ART-5075,Office Supplies,Art,Art Elite 611,180.98,1,0.0,61.58
137,ORD-2020-67237,2020-01-19,2020-01-22,Second Class,CUS-76026,Customer 599,Home Office,United States,TEN-City-5,Tennessee,64765,South,OFF-LAB-8258,Office Supplies,Labels,Labels Pro 536,202.75,2,0.15,27.76
138,ORD-2020-86789,2020-01-19,2020-01-21,Same Day,CUS-63476,Customer 726,Corporate,United States,OHI-City-5,Ohio,36517,Central,OFF-APP-2437,Office Supplies,Appliances,Appliances Pro 166,529.52,6,0.1,181.13
139,ORD-2020-89515,2020-01-19,2020-01-23,First Class,CUS-95748,Customer 688,Home Office,United States,CON-City-2,Connecticut,58668,East,OFF-SUP-6983,Office Supplies,Supplies,Supplies Pro 913,188.5,2,0.25,14.38
140,ORD-2020-64799,2020-01-19,2020-01-25,Standard Class,CUS-55566,Customer 620,Consumer,United States,VIR-City-5,Virginia,40521,South,FUR-BOO-3297,Furniture,Bookcases,Bookcases Elite 444,8143.46,6,0.0,1088.5
141,ORD-2020-11756,2020-01-19,2020-01-26,Standard Class,CUS-40304,Customer 603,Corporate,United States,NEV-City-4,Nevada,38394,West,FUR-TAB-8102,Furniture,Tables,Tables Elite 581,4610.54,4,0.1,490.57
142,ORD-2020-73842,2020-01-19,2020-01-23,Same Day,CUS-81795,Customer 645,Consumer,United States,ILL-City-4,Illinois,67462,Central,FUR-BOO-5818,Furniture,Bookcases,Bookcases Elite 624,4916.24,8,0.0,1117.11
143,ORD-2020-63555,2020-01-20,2020-01-23,First Class,CUS-68349,Customer 709,Corporate,United States,GEO-City-3,Georgia,73259,South,TEC-PHO-6135,Technology,Phones,Phones Elite 225,18742.4,14,0.15,4138.09
144,ORD-2020-77154,2020-01-20,2020-01-22,Standard Class,CUS-24222,Customer 120,Corporate,United States,TEN-City-1,Tennessee,66191,South,TEC-COP-5941,Technology,Copiers,Copiers Elite 719,9048.49,9,0.0,3118.9
145,ORD-2020-76929,2020-01-20,2020-01-22,Standard Class,CUS-13854,Customer 992,Corporate,United States,NEV-City-5,Nevada,65625,West,OFF-ENV-6013,Office Supplies,Envelopes,Envelopes Standard 523,3632.15,12,0.4,156.37
146,ORD-2020-14959,2020-01-20,2020-01-23,Same Day,CUS-88752,Customer 87,Consumer,United States,TEN-City-1,Tennessee,85333,South,OFF-BIN-4822,Office Supplies,Binders,Binders Standard 452,1145.06,6,0.4,7.91
147,ORD-2020-71052,2020-01-20,2020-01-25,Second Class,CUS-77283,Customer 889,Home Office,United States,ORE-City-4,Oregon,29746,West,FUR-BOO-4180,Furniture,Bookcases,Bookcases Elite 158,12448.75,14,0.4,-870.36
148,ORD-2020-37810,2020-01-20,2020-01-23,Second Class,CUS-60540,Customer 291,Home Office,United States,MAS-City-2,Massachusetts,97994,East,OFF-LAB-4811,Office Supplies,Labels,Labels Basic 167,565.35,2,0.4,106.99
149,ORD-2020-48072,2020-01-20,2020-01-22,Standard Class,CUS-81092,Customer 452,Corporate,United States,WAS-City-2,Washington,97396,West,TEC-MAC-2113,Technology,Machines,Machines Standard 250,3210.71,7,0.4,-156.48
150,ORD-2020-60524,2020-01-20,2020-01-23,Standard Class,CUS-36116,Customer 557,Home Office,United States,WAS-City-1,Washington,90980,West,TEC-COP-2419,Technology,Copiers,Copiers Basic 648,8112.11,7,0.0,1715.85
151,ORD-2020-70534,2020-01-21,2020-01-28,Standard Class,CUS-51476,Customer 973,Consumer,United States,PEN-City-3,Pennsylvania,57781,East,TEC-ACC-3681,Technology,Accessories,Accessories Pro 897,169.84,2,0.0,53.82
152,ORD-2020-26648,2020-01-21,2020-01-26,First Class,CUS-75509,Customer 948,Consumer,United States,MAS-City-2,Massachusetts,50311,East,TEC-PHO-2121,Technology,Phones,Phones Standard 113,15772.89,12,0.25,3062.37
153,ORD-2020-94874,2020-01-21,2020-01-25,Same Day,CUS-87374,Customer 479,Corporate,United States,NEW-City-5,New York,18881,East,FUR-FUR-3786,Furniture,Furnishings,Furnishings Elite 309,587.66,3,0.1,35.47
154,ORD-2020-41208,2020-01-22,2020-01-28,First Class,CUS-42308,Customer 197,Consumer,United States,PEN-City-1,Pennsylvania,47949,East,FUR-CHA-8199,Furniture,Chairs,Chairs Premium 817,8620.6,7,0.05,1394.3
155,ORD-2020-14484,2020-01-22,2020-01-29,Second Class,CUS-74797,Customer 569,Home Office,United States,CAL-City-2,California,32295,West,TEC-MAC-9531,Technology,Machines,Machines Elite 673,22599.09,12,0.15,5674.62
156,ORD-2020-78418,2020-01-22,2020-01-23,Same Day,CUS-72784,Customer 549,Corporate,United States,GEO-City-3,Georgia,36326,South,OFF-LAB-7284,Office Supplies,Labels,Labels Elite 792,3244.06,11,0.25,821.47
157,ORD-2020-39900,2020-01-22,2020-01-24,Same Day,CUS-31182,Customer 806,Home Office,United States,NEW-City-2,New York,66386,East,OFF-ART-9549,Office Supplies,Art,Art Standard 630,545.87,10,0.15,129.37
158,ORD-2020-14121,2020-01-22,2020-01-24,Standard Class,CUS-66779,Customer 629,Home Office,United States,CON-City-3,Connecticut,58466,East,FUR-CHA-2470,Furniture,Chairs,Chairs Pro 450,8857.71,13,0.2,1161.19
159,ORD-2020-54190,2020-01-22,2020-01-26,Second Class,CUS-43412,Customer 700,Consumer,United States,ARI-City-1,Arizona,62215,West,FUR-CHA-1674,Furniture,Chairs,Chairs Elite 560,4421.65,10,0.0,894.55
160,ORD-2020-60067,2020-01-22,2020-01-29,First Class,CUS-86449,Customer 109,Home Office,United States,ILL-City-3,Illinois,67958,Central,FUR-TAB-1256,Furniture,Tables,Tables Basic 773,13307.81,14,0.4,-231.13
161,ORD-2020-59170,2020-01-22,2020-01-28,First Class,CUS-98067,Customer 277,Home Office,United States,MAS-City-4,Massachusetts,54843,East,FUR-FUR-7226,Furniture,Furnishings,Furnishings Premium 136,7263.75,6,0.2,443.66
162,ORD-2020-94116,2020-01-22,2020-01-26,First Class,CUS-17427,Customer 178,Corporate,United States,GEO-City-4,Georgia,86247,South,TEC-COP-6164,Technology,Copiers,Copiers Elite 866,637.19,4,0.0,211.58
163,ORD-2020-95616,2020-01-22,2020-01-28,Second Class,CUS-29530,Customer 41,Consumer,United States,WAS-City-1,Washington,47995,West,OFF-PAP-1624,Office Supplies,Paper,Paper Elite 457,6206.18,13,0.3,1084.57
164,ORD-2020-47846,2020-01-22,2020-01-24,First Class,CUS-61862,Customer 816,Consumer,United States,TEN-City-4,Tennessee,67552,South,OFF-ART-4747,Office Supplies,Art,Art Elite 218,1443.74,4,0.3,334.4
165,ORD-2020-15072,2020-01-23,2020-01-25,First Class,CUS-83793,Customer 250,Home Office,United States,NOR-City-1,North Carolina,59458,South,OFF-ENV-8706,Office Supplies,Envelopes,Envelopes Premium 810,259.62,2,0.05,90.65
166,ORD-2020-28188,2020-01-23,2020-01-24,First Class,CUS-36662,Customer 864,Home Office,United States,CON-City-1,Connecticut,45717,East,TEC-COP-4374,Technology,Copiers,Copiers Premium 983,5355.98,3,0.3,2.62
167,ORD-2020-13703,2020-01-23,2020-01-29,Second Class,CUS-13932,Customer 437,Corporate,United States,CON-City-1,Connecticut,63051,East,OFF-ENV-3402,Office Supplies,Envelopes,Envelopes Premium 447,3096.82,15,0.1,464.53
168,ORD-2020-80416,2020-01-23,2020-01-24,First Class,CUS-47469,Customer 109,Corporate,United States,GEO-City-4,Georgia,85062,South,OFF-APP-3130,Office Supplies,Appliances,Appliances Premium 288,879.44,3,0.0,292.24
169,ORD-2020-27001,2020-01-23,2020-01-25,Standard Class,CUS-36860,Customer 315,Corporate,United States,CAL-City-3,California,12727,West,FUR-TAB-9119,Furniture,Tables,Tables Standard 318,634.7,1,0.0,146.37
170,ORD-2020-61710,2020-01-23,2020-01-28,Standard Class,CUS-32426,Customer 572,Consumer,United States,FLO-City-1,Florida,48195,South,FUR-TAB-2765,Furniture,Tables,Tables Basic 669,3405.51,3,0.05,375.86
171,ORD-2020-75325,2020-01-23,2020-01-26,Second Class,CUS-61723,Customer 852,Corporate,United States,PEN-City-3,Pennsylvania,47757,East,FUR-TAB-5890,Furniture,Tables,Tables Elite 459,10304.31,11,0.3,456.28
172,ORD-2020-20664,2020-01-23,2020-01-25,Second Class,CUS-33262,Customer 832,Corporate,United States,TEX-City-2,Texas,41689,Central,FUR-CHA-8672,Furniture,Chairs,Chairs Standard 480,17883.99,15,0.0,4435.7
173,ORD-2020-48157,2020-01-23,2020-01-24,Standard Class,CUS-56094,Customer 73,Corporate,United States,GEO-City-4,Georgia,16748,South,FUR-FUR-7237,Furniture,Furnishings,Furnishings Basic 798,13895.78,11,0.1,764.25
174,ORD-2020-69756,2020-01-24,2020-01-31,Same Day,CUS-77319,Customer 352,Consumer,United States,MAS-City-1,Massachusetts,62354,East,TEC-COP-1467,Technology,Copiers,Copiers Premium 141,5703.77,8,0.0,1604.43
175,ORD-2020-49718,2020-01-24,2020-01-25,Standard Class,CUS-26389,Customer 610,Consumer,United States,TEX-City-3,Texas,24330,Central,OFF-APP-8206,Office Supplies,Appliances,Appliances Premium 903,1699.17,10,0.15,235.73
176,ORD-2020-24920,2020-01-24,2020-01-30,First Class,CUS-52457,Customer 786,Consumer,United States,ORE-City-3,Oregon,13816,West,FUR-TAB-5919,Furniture,Tables,Tables Basic 663,3673.16,6,0.4,-27.92
177,ORD-2020-37767,2020-01-24,2020-01-30,Same Day,CUS-65627,Customer 901,Consumer,United States,CON-City-2,Connecticut,41203,East,TEC-MAC-9229,Technology,Machines,Machines Standard 228,2233.75,2,0.4,-69.4
178,ORD-2020-71778,2020-01-24,2020-01-27,Same Day,CUS-85785,Customer 811,Consumer,United States,TEN-City-1,Tennessee,35591,South,FUR-FUR-2091,Furniture,Furnishings,Furnishings Elite 850,3572.0,9,0.1,231.67
179,ORD-2020-35463,2020-01-24,2020-01-26,Second Class,CUS-15488,Customer 17,Corporate,United States,NEW-City-4,New York,13317,East,OFF-FAS-3531,Office Supplies,Fasteners,Fasteners Pro 912,727.26,8,0.1,127.55
180,ORD-2020-49197,2020-01-25,2020-01-30,Standard Class,CUS-50570,Customer 313,Home Office,United States,MIC-City-3,Michigan,34745,Central,TEC-ACC-2910,Technology,Accessories,Accessories Basic 117,4629.79,6,0.0,752.45
181,ORD-2020-68141,2020-01-25,2020-01-28,Same Day,CUS-25170,Customer 229,Corporate,United States,PEN-City-5,Pennsylvania,24445,East,FUR-TAB-8423,Furniture,Tables,Tables Elite 291,2773.2,5,0.15,124.81
182,ORD-2020-27529,2020-01-25,2020-01-26,Standard Class,CUS-91700,Customer 112,Corporate,United States,MAS-City-3,Massachusetts,85061,East,FUR-CHA-3897,Furniture,Chairs,Chairs Elite 234,5680.87,5,0.25,359.29
183,ORD-2020-39808,2020-01-25,2020-01-29,Standard Class,CUS-24611,Customer 571,Home Office,United States,CON-City-5,Connecticut,46478,East,OFF-LAB-8419,Office Supplies,Labels,Labels Premium 154,288.53,5,0.15,72.65
184,ORD-2020-54341,2020-01-25,2020-02-01,First Class,CUS-16258,Customer 106,Corporate,United States,CON-City-3,Connecticut,42847,East,OFF-BIN-8908,Office Supplies,Binders,Binders Elite 632,2574.74,14,0.05,544.48
185,ORD-2020-20542,2020-01-25,2020-01-30,Second Class,CUS-21600,Customer 618,Home Office,United States,PEN-City-2,Pennsylvania,33373,East,TEC-COP-6943,Technology,Copiers,Copiers Basic 357,4479.92,5,0.0,1449.92
186,ORD-2020-63759,2020-01-26,2020-01-30,Same Day,CUS-96438,Customer 488,Corporate,United States,VIR-City-5,Virginia,81741,South,FUR-FUR-4897,Furniture,Furnishings,Furnishings Elite 702,1827.58,2,0.0,249.84
187,ORD-2020-53580,2020-01-26,2020-01-30,Second Class,CUS-35656,Customer 678,Corporate,United States,IND-City-3,Indiana,84920,Central,OFF-APP-3113,Office Supplies,Appliances,Appliances Pro 477,881.86,5,0.0,230.46
188,ORD-2020-22258,2020-01-26,2020-01-27,Standard Class,CUS-69175,Customer 176,Consumer,United States,GEO-City-5,Georgia,76757,South,OFF-ART-4104,Office Supplies,Art,Art Pro 770,1090.26,4,0.2,232.52
189,ORD-2020-12091,2020-01-26,2020-02-02,Standard Class,CUS-53640,Customer 605,Corporate,United States,NEW-City-4,New Jersey,29842,East,FUR-TAB-5216,Furniture,Tables,Tables Premium 933,19390.29,13,0.05,2573.03
190,ORD-2020-75685,2020-01-26,2020-02-01,Standard Class,CUS-89350,Customer 250,Home Office,United States,ARI-City-4,Arizona,26625,West,TEC-ACC-8314,Technology,Accessories,Accessories Premium 120,2437.5,4,0.3,153.68
191,ORD-2020-10251,2020-01-26,2020-01-27,Same Day,CUS-33028,Customer 386,Consumer,United States,ORE-City-2,Oregon,71396,West,TEC-MAC-1990,Technology,Machines,Machines Premium 714,28245.6,15,0.25,6201.1
192,ORD-2020-58038,2020-01-26,2020-01-31,First Class,CUS-71828,Customer 381,Consumer,United States,NEV-City-5,Nevada,33299,West,FUR-TAB-3653,Furniture,Tables,Tables Premium 169,1598.04,2,0.3,76.11
193,ORD-2020-18466,2020-01-26,2020-02-01,Same Day,CUS-69420,Customer 433,Corporate,United States,ORE-City-3,Oregon,51078,West,FUR-FUR-5409,Furniture,Furnishings,Furnishings Premium 785,2225.02,3,0.25,249.78
194,ORD-2020-48494,2020-01-26,2020-01-28,Same Day,CUS-81053,Customer 336,Consumer,United States,TEN-City-1,Tennessee,58388,South,OFF-ART-6687,Office Supplies,Art,Art Pro 488,255.59,1,0.3,53.48
195,ORD-2020-42377,2020-01-26,2020-01-29,Standard Class,CUS-42960,Customer 917,Home Office,United States,PEN-City-3,Pennsylvania,88576,East,TEC-ACC-1800,Technology,Accessories,Accessories Basic 987,2641.66,6,0.3,394.15
196,ORD-2020-59018,2020-01-26,2020-01-31,Same Day,CUS-64181,Customer 483,Home Office,United States,NEV-City-2,Nevada,87645,West,TEC-MAC-4280,Technology,Machines,Machines Premium 446,7968.67,10,0.1,1083.69
197,ORD-2020-57560,2020-01-27,2020-01-28,Second Class,CUS-97599,Customer 910,Consumer,United States,CAL-City-5,California,77183,West,OFF-ART-4145,Office Supplies,Art,Art Elite 472,285.35,14,0.1,65.82
198,ORD-2020-36654,2020-01-27,2020-01-28,Same Day,CUS-30509,Customer 751,Corporate,United States,CON-City-4,Connecticut,98979,East,TEC-ACC-2915,Technology,Accessories,Accessories Basic 951,5915.56,11,0.4,343.1
199,ORD-2020-22139,2020-01-27,2020-02-03,Standard Class,CUS-62587,Customer 483,Consumer,United States,IND-City-3,Indiana,33546,Central,OFF-STO-7608,Office Supplies,Storage,Storage Standard 496,454.15,10,0.0,129.16
200,ORD-2020-48380,2020-01-27,2020-02-03,First Class,CUS-20676,Customer 304,Home Office,United States,FLO-City-4,Florida,44320,South,TEC-ACC-5785,Technology,Accessories,Accessories Basic 808,384.09,2,0.2,76.94
201,ORD-2020-85109,2020-01-27,2020-01-30,First Class,CUS-76773,Customer 998,Consumer,United States,TEX-City-4,Texas,98713,Central,FUR-TAB-7187,Furniture,Tables,Tables Premium 406,7768.98,8,0.05,1250.46
202,ORD-2020-52405,2020-01-27,2020-02-03,Same Day,CUS-95513,Customer 294,Consumer,United States,TEN-City-4,Tennessee,12704,South,FUR-CHA-8242,Furniture,Chairs,Chairs Elite 793,2015.26,14,0.0,441.21
203,ORD-2020-28233,2020-01-27,2020-02-03,Standard Class,CUS-56404,Customer 942,Home Office,United States,TEX-City-1,Texas,58787,Central,FUR-BOO-8949,Furniture,Bookcases,Bookcases Premium 526,7766.18,11,0.0,1358.84
204,ORD-2020-84223,2020-01-27,2020-01-31,First Class,CUS-41379,Customer 42,Corporate,United States,PEN-City-5,Pennsylvania,93505,East,OFF-LAB-8347,Office Supplies,Labels,Labels Premium 176,1300.6,9,0.1,240.28
205,ORD-2020-86405,2020-01-28,2020-01-31,Standard Class,CUS-18881,Customer 107,Consumer,United States,ILL-City-5,Illinois,11887,Central,TEC-COP-3869,Technology,Copiers,Copiers Standard 745,6094.43,4,0.4,61.23
206,ORD-2020-34540,2020-01-28,2020-01-29,First Class,CUS-29968,Customer 280,Home Office,United States,MAS-City-5,Massachusetts,98917,East,FUR-CHA-4458,Furniture,Chairs,Chairs Premium 977,9789.17,10,0.1,1641.72
207,ORD-2020-63348,2020-01-28,2020-02-03,First Class,CUS-61659,Customer 607,Consumer,United States,NEW-City-4,New Jersey,61694,East,OFF-FAS-6855,Office Supplies,Fasteners,Fasteners Pro 679,983.36,7,0.1,189.75
208,ORD-2020-78667,2020-01-28,2020-01-29,Same Day,CUS-81585,Customer 996,Corporate,United States,CAL-City-1,California,34986,West,OFF-PAP-8472,Office Supplies,Paper,Paper Basic 257,927.58,11,0.0,195.0
209,ORD-2020-79261,2020-01-28,2020-01-29,Second Class,CUS-91693,Customer 474,Corporate,United States,TEX-City-1,Texas,56007,Central,OFF-ENV-5175,Office Supplies,Envelopes,Envelopes Standard 357,1836.2,5,0.3,389.17
210,ORD-2020-40944,2020-01-28,2020-01-31,First Class,CUS-14999,Customer 824,Home Office,United States,MIC-City-1,Michigan,56189,Central,TEC-PHO-9184,Technology,Phones,Phones Pro 362,8047.55,7,0.1,1256.21
211,ORD-2020-36310,2020-01-28,2020-02-02,First Class,CUS-35908,Customer 255,Corporate,United States,CON-City-1,Connecticut,45228,East,OFF-PAP-3020,Office Supplies,Paper,Paper Elite 986,2387.68,6,0.0,732.59
212,ORD-2020-74771,2020-01-29,2020-02-04,Same Day,CUS-44891,Customer 295,Home Office,United States,VIR-City-4,Virginia,47089,South,FUR-CHA-4328,Furniture,Chairs,Chairs Elite 982,1992.07,3,0.05,328.72
213,ORD-2020-16194,2020-01-29,2020-02-02,Standard Class,CUS-30611,Customer 254,Consumer,United States,MAS-City-5,Massachusetts,61154,East,OFF-PAP-9050,Office Supplies,Paper,Paper Basic 168,1672.7,14,0.4,226.06
214,ORD-2020-21576,2020-01-29,2020-01-30,Second Class,CUS-38944,Customer 97,Corporate,United States,NOR-City-1,North Carolina,86854,South,FUR-FUR-9264,Furniture,Furnishings,Furnishings Pro 838,14374.46,11,0.15,1983.86
215,ORD-2020-27165,2020-01-29,2020-02-05,First Class,CUS-83061,Customer 68,Consumer,United States,CAL-City-3,California,40642,West,OFF-FAS-1148,Office Supplies,Fasteners,Fasteners Premium 455,2278.6,6,0.25,370.35
216,ORD-2020-81620,2020-01-29,2020-02-01,First Class,CUS-80517,Customer 217,Consumer,United States,MAS-City-4,Massachusetts,97590,East,OFF-STO-6437,Office Supplies,Storage,Storage Elite 857,2196.88,9,0.0,744.77
